Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
8/31/2020 16:00:00,343.2,344.46,341.57,342.61,557965,8/31/2020 16:00:00,506,507.58,494.45,499.67,306948,8/31/2020 16:00:00,210,211.43,207.77,210.06,1944497
9/1/2020 16:00:00,340.16,342.87,337.11,340.38,538787,9/1/2020 16:00:00,496.17,505.22,495.54,503.78,295514,9/1/2020 16:00:00,208.52,217.72,208.27,217.69,1873548
9/2/2020 16:00:00,338.82,350.25,338.02,348.36,660838,9/2/2020 16:00:00,503.06,507.15,496.17,505.15,269127,9/2/2020 16:00:00,218.24,219.71,215.67,217.11,1983120
9/3/2020 16:00:00,350.65,352.12,339.92,342.23,791969,9/3/2020 16:00:00,507.19,508.94,489.37,493.82,356328,9/3/2020 16:00:00,217.27,218.73,209.07,210.81,1975367
9/4/2020 16:00:00,343.99,347.06,337.34,339.03,584383,9/4/2020 16:00:00,499.41,506.99,487.8,503.32,380822,9/4/2020 16:00:00,213.19,214,208.18,211.34,1662351
9/8/2020 16:00:00,339.89,339.89,334.21,334.56,661759,9/8/2020 16:00:00,504.39,513.23,493.24,501.93,635717,9/8/2020 16:00:00,209.86,213.24,207.97,210.24,1918482
9/9/2020 16:00:00,342.68,342.76,336.66,339.41,608760,9/9/2020 16:00:00,502.95,505.22,489.73,500.93,341961,9/9/2020 16:00:00,210.86,217.3,210.86,215.52,1569294
9/10/2020 16:00:00,339.77,341.04,329.41,330.02,558353,9/10/2020 16:00:00,500.21,510.26,497.44,499.47,337107,9/10/2020 16:00:00,215.92,218.23,213.61,215.11,1840588
9/11/2020 16:00:00,333.06,340.17,331.7,338.88,489346,9/11/2020 16:00:00,499.61,508.49,493.03,505.75,230575,9/11/2020 16:00:00,214.13,218.51,213,215.96,1902364
9/14/2020 16:00:00,340.75,341.66,337.66,338.45,552857,9/14/2020 16:00:00,511.61,513.05,502,507.3,489507,9/14/2020 16:00:00,217.9,219.12,216.7,218.33,1249318
9/15/2020 16:00:00,337.55,339.95,334.73,338.02,523496,9/15/2020 16:00:00,507,511.93,504.34,507.3,294049,9/15/2020 16:00:00,219.81,220.96,215.19,215.77,1740236
9/16/2020 16:00:00,337.25,346.89,335.74,343.47,750229,9/16/2020 16:00:00,508.11,526.23,504.46,518.89,568167,9/16/2020 16:00:00,217.16,218.92,214.86,215.4,1573006
9/17/2020 16:00:00,341.13,345.47,338.08,343.84,361278,9/17/2020 16:00:00,525.13,529.2,514.41,519.01,500671,9/17/2020 16:00:00,213.8,221.6,212.01,219.94,2094331
9/18/2020 16:00:00,341.16,345.89,341.16,341.5,689911,9/18/2020 16:00:00,514.22,521.66,505.28,505.5,1291008,9/18/2020 16:00:00,219.47,225.38,219.45,221.97,3063663
9/21/2020 16:00:00,337.93,338.56,324.41,325.89,715106,9/21/2020 16:00:00,493.9,494.99,474.84,487.81,656362,9/21/2020 16:00:00,216.25,217.45,210.18,214.21,2134052
9/22/2020 16:00:00,327.32,333.46,326.91,332.8,651972,9/22/2020 16:00:00,490.58,502.64,490.58,502.03,361660,9/22/2020 16:00:00,215.09,219.06,214.53,217.58,1622567
9/23/2020 16:00:00,334.45,337.33,326.52,328.06,790871,9/23/2020 16:00:00,500.85,505.74,479.08,479.28,338813,9/23/2020 16:00:00,217.58,220.67,214.38,214.55,1683466
9/24/2020 16:00:00,327.48,328.7,321.17,324.72,575345,9/24/2020 16:00:00,476.98,487.55,467.91,479.6,271821,9/24/2020 16:00:00,213.7,219.38,211.38,216.52,1025931
9/25/2020 16:00:00,324.13,329.58,322.94,328,646258,9/25/2020 16:00:00,475.07,497.09,475.07,494.78,266579,9/25/2020 16:00:00,214.95,220.93,214.83,219.25,1225484
9/28/2020 16:00:00,330.54,333.56,328.72,329.52,567028,9/28/2020 16:00:00,502.34,511.44,498.36,498.6,399744,9/28/2020 16:00:00,222.06,224.36,221.5,221.9,1191484
