Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
9/30/2020 16:00:00,114.32,115.35,113.56,114.49,1013681,9/30/2020 16:00:00,322.56,332.88,320.29,327.36,687029,9/30/2020 16:00:00,46.59,47.41,46.34,46.95,3222041
10/1/2020 16:00:00,115.09,115.64,112.38,112.7,858367,10/1/2020 16:00:00,333.64,333.64,313.86,317.61,857293,10/1/2020 16:00:00,47.19,47.2,45.81,46.08,2115029
10/2/2020 16:00:00,111.53,115.15,109.5,113.87,937590,10/2/2020 16:00:00,312.02,319.13,310.03,314.89,544643,10/2/2020 16:00:00,45.52,46.77,45.29,46.3,1747173
10/5/2020 16:00:00,114.96,116,114.14,115.39,829797,10/5/2020 16:00:00,317.63,320.31,312.72,319.51,645806,10/5/2020 16:00:00,46.5,47.43,46.07,47.15,2820863
10/6/2020 16:00:00,115.76,117.62,114.89,116.21,819471,10/6/2020 16:00:00,322.19,327.91,315.24,316.08,499646,10/6/2020 16:00:00,47.59,47.8,46.32,46.47,1854283
10/7/2020 16:00:00,116.75,117.97,115.9,116.45,695387,10/7/2020 16:00:00,320.4,327.09,320.4,323.62,488492,10/7/2020 16:00:00,46.55,47.43,46.54,47.15,1758654
10/8/2020 16:00:00,116.86,117.42,116.06,116.28,592681,10/8/2020 16:00:00,325.59,328.56,321.86,327.57,346168,10/8/2020 16:00:00,47.29,48.73,46.8,48.68,1774793
10/9/2020 16:00:00,116.81,117.69,115.77,116.67,469033,10/9/2020 16:00:00,331.39,331.86,325.18,328.64,384155,10/9/2020 16:00:00,48.92,48.93,47.81,48.03,2002519
10/12/2020 16:00:00,117.23,117.73,116.07,116.67,529607,10/12/2020 16:00:00,334.99,339.77,330.9,335.75,603836,10/12/2020 16:00:00,48.23,48.51,47.88,48.32,1138293
10/13/2020 16:00:00,116.07,117.47,115.69,117.14,984637,10/13/2020 16:00:00,334.48,336.26,329.02,330.82,524962,10/13/2020 16:00:00,47.8,48.34,47.68,47.92,1256476
10/14/2020 16:00:00,117.84,119.37,116.34,117.62,638561,10/14/2020 16:00:00,333.53,337.2,328.39,333.1,555454,10/14/2020 16:00:00,48,48.9,47.73,48.37,1240600
10/15/2020 16:00:00,116.24,118.35,115.93,118.14,510109,10/15/2020 16:00:00,330.11,338.12,330,336.67,616526,10/15/2020 16:00:00,47.74,48.95,47.48,48.92,1180127
10/16/2020 16:00:00,118.59,122.86,118.55,120.2,1807326,10/16/2020 16:00:00,338.89,343,335.08,336.52,548876,10/16/2020 16:00:00,48.89,49.35,48.36,48.79,1284587
10/19/2020 16:00:00,120.54,121.77,120.31,120.83,1075843,10/19/2020 16:00:00,339,343.21,322.87,326.84,660579,10/19/2020 16:00:00,48.78,49.24,47.8,47.9,1791457
10/20/2020 16:00:00,120.79,123.7,120.75,123.32,1076651,10/20/2020 16:00:00,330.14,339.68,327.91,334.6,565403,10/20/2020 16:00:00,48.23,48.46,47.69,47.71,1678557
10/21/2020 16:00:00,124.75,125.8,122.73,122.83,1650945,10/21/2020 16:00:00,334.2,338.68,328.97,335.81,892619,10/21/2020 16:00:00,47.47,48.26,47.31,47.83,1294435
10/22/2020 16:00:00,122.56,127.12,120.73,126.34,1843605,10/22/2020 16:00:00,424.32,459,424,453.23,5115956,10/22/2020 16:00:00,47.9,48.9,47.9,48.77,1396519
10/23/2020 16:00:00,126.43,130.84,125.79,127.13,1509955,10/23/2020 16:00:00,451.34,470.43,444.77,469.56,1959924,10/23/2020 16:00:00,49.11,49.55,48.75,49.34,1290025
10/26/2020 16:00:00,126.48,126.48,123.44,124.32,1438180,10/26/2020 16:00:00,462.73,475.37,447.93,454.51,1641073,10/26/2020 16:00:00,48.88,49.13,47.69,48.03,1643069
10/27/2020 16:00:00,125.3,127.81,124.2,127.15,1514726,10/27/2020 16:00:00,455.35,469.91,450.92,455.09,802973,10/27/2020 16:00:00,47.85,48.39,47.47,47.48,1473210
