Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume,Date,Open,High,Low,Close,Volume
9/29/2020 16:00:00,212.72,214.2,210.11,210.41,1063843,9/29/2020 16:00:00,61.65,61.99,60.81,61.17,2135882,9/29/2020 16:00:00,75.78,76.12,74.3,74.34,4060236
9/30/2020 16:00:00,210.16,211.36,208.03,210.17,1389438,9/30/2020 16:00:00,61.55,63.08,61.55,62.22,2257158,9/30/2020 16:00:00,74.54,75.29,74.35,74.99,5410424
10/1/2020 16:00:00,209.53,212.35,207.52,211.65,1157837,10/1/2020 16:00:00,62.32,63.03,61.48,62.62,2034403,10/1/2020 16:00:00,74.7,74.97,73.51,74.14,3934532
10/2/2020 16:00:00,211.68,216,208.29,209.22,1311353,10/2/2020 16:00:00,61.38,63.41,60.95,63.17,1709313,10/2/2020 16:00:00,73.58,75.13,73.45,74.46,2974573
10/5/2020 16:00:00,209.02,210.05,207.83,209.11,1067008,10/5/2020 16:00:00,63.64,63.94,62.36,63.54,1704067,10/5/2020 16:00:00,74.78,76.06,74.52,75.91,3703387
10/6/2020 16:00:00,209.19,212.1,208.65,211.15,996750,10/6/2020 16:00:00,64.07,65.73,63.83,64.67,3698619,10/6/2020 16:00:00,76.23,76.74,75.31,75.5,3323793
10/7/2020 16:00:00,211.06,217.5,211,215.13,2038395,10/7/2020 16:00:00,65.3,66.47,65.3,66.28,2066099,10/7/2020 16:00:00,76.85,79.7,76.56,79.05,6691379
10/8/2020 16:00:00,215.07,215.8,211.96,212.86,857692,10/8/2020 16:00:00,66.64,67.87,66.44,67.84,2362318,10/8/2020 16:00:00,78.93,79.38,77.85,78.33,6433614
10/9/2020 16:00:00,213.05,216.32,213.05,214.79,1028213,10/9/2020 16:00:00,68,69.27,67.65,67.98,2594089,10/9/2020 16:00:00,79.06,79.75,78.68,78.88,3121027
10/12/2020 16:00:00,215.63,218.01,214.8,215.42,729307,10/12/2020 16:00:00,67.87,68.04,67.11,67.48,2060795,10/12/2020 16:00:00,79.09,79.62,78.52,79.32,2842953
10/13/2020 16:00:00,217.55,223.36,217.29,221.17,1250985,10/13/2020 16:00:00,66.81,66.81,65.03,65.08,2313947,10/13/2020 16:00:00,79.29,79.58,78.07,79.21,4414295
10/14/2020 16:00:00,221.17,222,217.84,218.93,910037,10/14/2020 16:00:00,65.21,67.75,65.21,66.9,2228966,10/14/2020 16:00:00,78.56,79.89,77.83,78.91,3494455
10/15/2020 16:00:00,218.01,220.96,217.03,218.37,859690,10/15/2020 16:00:00,66,67.35,65.96,66.58,1970762,10/15/2020 16:00:00,77.87,79.32,77.85,79.14,2406134
10/16/2020 16:00:00,216,218.42,214.69,214.99,1373895,10/16/2020 16:00:00,66.9,67.05,65.75,65.78,2620694,10/16/2020 16:00:00,79.35,79.87,79.03,79.27,3033585
10/19/2020 16:00:00,215.45,216.59,212.38,212.5,1074381,10/19/2020 16:00:00,65.83,66.37,64.23,64.34,2333422,10/19/2020 16:00:00,78.98,79.36,77.69,77.84,4671623
10/20/2020 16:00:00,214.4,214.63,210.21,210.61,763502,10/20/2020 16:00:00,65.2,65.69,64.35,64.58,1565900,10/20/2020 16:00:00,77.75,77.85,73.3,73.33,9405851
10/21/2020 16:00:00,210.01,213.14,210,211.35,1121458,10/21/2020 16:00:00,64.54,64.85,63.48,63.8,1495680,10/21/2020 16:00:00,73.93,75.21,73.68,73.82,7273523
10/22/2020 16:00:00,209.07,211.49,206.05,209.76,1272186,10/22/2020 16:00:00,64.08,65.24,63.32,65.21,1793466,10/22/2020 16:00:00,74.76,75.08,73.92,74.86,4733933
10/23/2020 16:00:00,209.4,211.59,209.17,211.14,791757,10/23/2020 16:00:00,65.62,65.73,63.77,64.8,1717434,10/23/2020 16:00:00,75.26,75.37,74.31,74.45,3823431
10/26/2020 16:00:00,210.81,214.36,209.72,212.73,1114543,10/26/2020 16:00:00,63.83,63.9,60.33,60.8,3163087,10/26/2020 16:00:00,73.86,73.92,72.81,73.65,5055874
10/27/2020 16:00:00,214.67,217.63,214.02,214.18,1323594,10/27/2020 16:00:00,60.59,61.15,58.33,58.34,3537817,10/27/2020 16:00:00,73.35,73.53,71.19,71.33,5377663
10/28/2020 16:00:00,213.29,215.24,209.54,209.88,1119009,10/28/2020 16:00:00,56.8,57.5,54.73,54.79,4212375,10/28/2020 16:00:00,70.04,71.12,69.54,70.04,5709021
10/29/2020 16:00:00,210.33,212.22,207.55,208.73,1226869,10/29/2020 16:00:00,54.62,56.18,53.85,55.29,3873690,10/29/2020 16:00:00,69.66,71.11,68.93,70.64,6457580
10/30/2020 16:00:00,207.59,211.54,204.88,207.25,2252024,10/30/2020 16:00:00,54.97,55.42,53.93,55.31,4689870,10/30/2020 16:00:00,70.12,71.15,69.94,71.02,6157807
11/2/2020 16:00:00,215,221.84,212.24,216.03,4066971,11/2/2020 16:00:00,56.16,57.46,55.28,57.09,3665326,11/2/2020 16:00:00,71.94,72.25,70.92,71.63,4315553
11/3/2020 16:00:00,215.99,217.5,210.69,212.25,1904763,11/3/2020 16:00:00,59.67,61.16,58.7,60.25,4172117,11/3/2020 16:00:00,71.98,73.06,71.68,71.82,5043771
11/4/2020 16:00:00,214,218.19,212.7,212.94,1554576,11/4/2020 16:00:00,60.91,62.41,60.52,60.74,3185938,11/4/2020 16:00:00,72.24,73.19,71.45,71.54,4771176
11/5/2020 16:00:00,215.52,216.18,212.98,212.98,1080554,11/5/2020 16:00:00,60.94,61.72,60.05,60.83,3106313,11/5/2020 16:00:00,72.12,72.48,70.81,70.9,5810950
11/6/2020 16:00:00,212.46,218.14,212.46,218.08,1078346,11/6/2020 16:00:00,61.19,61.67,60.31,60.86,1627009,11/6/2020 16:00:00,71.02,71.43,70.13,70.45,5465382
